X axis [deg],PMax1 [bar]
3463920,33.411671
3464640,32.414063
3465360,31.655605
3466080,33.307285
3466800,34.316612
3467520,33.065968
3468240,32.693348
3468960,32.284843
3469680,33.515816
3470400,34.852692
3471120,32.800838
3471840,32.687927
3472560,33.599907
3473280,32.800594
3474000,33.72797
3474720,34.822716
3475440,34.213589
3476160,32.394325
3476880,33.821884
3477600,34.339176
3478320,32.978058
3479040,33.593464
3479760,34.361076
3480480,34.389828
3481200,33.940098
3481920,32.461506
3482640,34.454861
3483360,33.481346
3484080,32.803131
3484800,34.390484
3485520,32.712822
3486240,32.928925
3486960,33.61488
3487680,34.379448
3488400,33.447803
3489120,31.585215
3489840,31.174067
3490560,33.340698
3491280,33.047218
3492000,34.778679
3492720,32.962276
3493440,34.062069
3494160,33.567593
3494880,34.551243
3495600,32.721245
3496320,32.123123
3497040,32.790783
3497760,32.316502
3498480,33.118912
3499200,35.294888
3499920,33.432991
3500640,35.035633
3501360,32.391968
3502080,34.702526
3502800,33.120808
3503520,32.415928
3504240,33.001335
3504960,33.171555
3505680,33.279716
3506400,35.112087
3507120,32.672535
3507840,34.146912
3508560,33.336464
3509280,33.55122
3510000,32.26886
3510720,34.160301
3511440,33.355419
3512160,32.844162
3512880,31.490898
3513600,33.526909
3514320,30.959333
3515040,34.070061
3515760,32.770866
3516480,31.641344
3517200,34.253284
3517920,30.747637
3518640,31.530613
3519360,33.393658
3520080,33.16555
3520800,34.575809
3521520,34.828896
3522240,34.058537
3522960,33.998253
3523680,33.039154
3524400,34.255749
3525120,34.111149
3525840,34.392811
3526560,32.197639
3527280,31.530949
3528000,33.192905
3528720,31.555855
3529440,33.900909
3530160,33.473408
3530880,31.852932
3531600,31.261185
3532320,33.346611
3533040,33.144897
3533760,32.746315
3534480,34.220047
3535200,32.322285
3535920,32.816864
3536640,31.887419
3537360,33.394882
3538080,32.410988
3538800,34.528511
3539520,34.155045
3540240,33.092857
3540960,31.765877
3541680,32.507172
3542400,34.712955
3543120,33.529907
3543840,34.448299
3544560,31.532892
3545280,34.190208
3546000,33.247246
3546720,33.536072
3547440,34.695858
3548160,31.524298
3548880,33.055073
3549600,34.10397
3550320,32.432331
3551040,33.057858
3551760,33.147182
3552480,33.877697
3553200,33.694454
3553920,34.36956
3554640,33.848541
3555360,33.414635
3556080,32.363213
3556800,32.826077
3557520,32.452148
3558240,32.996086
3558960,34.322445
3559680,33.347397
3560400,34.072067
3561120,33.31456
3561840,32.968109
3562560,33.93935
3563280,32.233833
3564000,33.863369
3564720,34.458775
3565440,32.192047
3566160,34.41151
3566880,33.799091
3567600,32.335884
3568320,33.603836
3569040,33.852703
3569760,33.047321
3570480,33.721909
3571200,34.709026
3571920,34.20195
3572640,33.388439
3573360,32.458599
3574080,33.942062
3574800,34.932426
3575520,34.915859
3576240,33.514378
3576960,32.08955
3577680,33.78199
3578400,32.679356
3579120,34.090332
3579840,34.287682
3580560,33.330826
3581280,34.144379
3582000,32.67355
3582720,33.970684
3583440,32.274727
3584160,33.162872
3584880,34.400253
3585600,32.752857
3586320,31.918901
3587040,33.705799
3587760,34.017628
3588480,33.881237
3589200,33.079597
3589920,33.746655
3590640,34.405884
3591360,32.821861
3592080,32.316757
3592800,30.828653
3593520,33.030682
3594240,34.203136
3594960,33.767563
3595680,33.371529
3596400,31.076035
3597120,33.265491
3597840,33.640198
3598560,33.608582
3599280,33.201492
3600000,32.84663
3600720,31.728121
3601440,33.68243
3602160,33.486122
3602880,34.484882
3603600,32.131081
3604320,33.934254
3605040,33.446278
3605760,34.941074
3606480,32.53936
3607200,32.381836
3607920,33.543365
3608640,33.93512
3609360,31.814499
3610080,32.502274
3610800,33.794987
3611520,32.87561
3612240,32.06242
3612960,33.749523
3613680,33.351414
3614400,34.138096
3615120,32.928814
3615840,33.423988
3616560,33.371014
3617280,33.449787
3618000,34.60294
3618720,34.458622
3619440,32.117741
3620160,34.552994
3620880,33.561764
3621600,33.529232
3622320,32.759697
3623040,33.872932
3623760,34.32835
3624480,32.106754
3625200,33.006184
3625920,30.46846
3626640,32.071812
3627360,33.674587
3628080,31.740282
3628800,33.128693
3629520,33.893993
3630240,34.069366
3630960,34.870728
3631680,33.006565
3632400,33.472889
3633120,34.014542
3633840,34.186932
3634560,31.939058
3635280,34.296417
3636000,32.600235
3636720,33.798264
3637440,33.152119
3638160,31.833723
3638880,33.569614
3639600,34.464256
3640320,31.663704
3641040,33.90353
3641760,34.539455
3642480,33.756359
3643200,32.007607
3643920,32.166698
3644640,33.793526
3645360,32.700264
3646080,32.449596
3646800,32.627457
3647520,31.365219
3648240,33.597721
3648960,34.014717
3649680,32.582176
3650400,32.159698
3651120,34.347233
3651840,33.325539
3652560,34.463654
3653280,32.299202
3654000,32.659996
3654720,33.079994
3655440,32.638477
3656160,32.637299
3656880,35.369877
3657600,32.571362
3658320,32.941116
3659040,33.6311
3659760,32.529293
3660480,32.679878
3661200,33.487701
3661920,31.798513
3662640,33.539753
3663360,32.755474
3664080,34.436371
3664800,32.632275
3665520,33.922562
3666240,33.455475
3666960,31.628948
3667680,33.748558
3668400,33.342522
3669120,32.551529
3669840,34.230206
3670560,34.131077
3671280,34.449226
3672000,32.064011
3672720,33.636383
3673440,29.716366
3674160,33.454597
3674880,31.320885
3675600,33.958
3676320,34.660076
3677040,31.947113
3677760,31.91988
3678480,33.373825
3679200,32.802963
3679920,32.373287
3680640,34.201672
3681360,33.805069
3682080,32.733074
3682800,34.289871
3683520,33.479576
3684240,31.892347
3684960,32.936886
3685680,32.920429
3686400,33.925339
3687120,34.555481
3687840,33.242229
3688560,32.335754
3689280,32.839684
3690000,34.201485
3690720,33.817081
3691440,32.044243
3692160,33.904373
3692880,33.583462
3693600,32.667141
3694320,34.301731
3695040,33.616875
3695760,33.388226
3696480,32.760956
3697200,32.438889
3697920,33.171841
3698640,34.627819
3699360,33.046577
3700080,31.888546
3700800,33.74493
3701520,33.606808
3702240,32.953144
3702960,32.907864
3703680,33.990253
3704400,32.029469
3705120,33.594147
3705840,34.687801
3706560,33.09441
3707280,32.902744
3708000,33.007172
3708720,33.627022
3709440,33.812435
3710160,32.873028
3710880,33.119083
3711600,33.193748
3712320,32.904274
3713040,31.975143
3713760,32.383938
3714480,33.013824
3715200,34.112061
3715920,33.830524
3716640,34.667542
3717360,33.53466
3718080,33.180344
3718800,33.010101
3719520,34.083664
3720240,32.63356
3720960,33.326393
3721680,31.970301
3722400,34.632053
3723120,33.805786
3723840,32.731785
3724560,34.014206
3725280,32.20211
3726000,33.404541
3726720,34.493336
3727440,33.396767
3728160,33.482712
3728880,31.934357
3729600,33.810337
3730320,33.832432
3731040,30.116627
3731760,33.007572
3732480,32.820198
3733200,31.534334
3733920,32.381523
3734640,31.458342
3735360,33.609928
3736080,34.930328
3736800,31.824215
3737520,32.815025
3738240,33.233616
3738960,33.212341
3739680,33.449333
3740400,33.607277
3741120,32.918652
3741840,33.199181
3742560,33.640316
3743280,33.894993
3744000,32.566753
3744720,34.419106
3745440,31.302719
3746160,34.081532
3746880,33.539288
3747600,32.631386
3748320,33.809566
3749040,32.873947
3749760,33.888279
3750480,33.679169
3751200,33.725193
3751920,34.152267
3752640,31.262804
3753360,33.90641
3754080,33.88464
3754800,33.210011
3755520,35.05294
3756240,33.719017
3756960,31.998024
3757680,34.032501
3758400,34.111618
3759120,31.615915
3759840,31.40629
3760560,34.993587
3761280,32.42675
3762000,32.267365
3762720,32.175362
3763440,32.9249
3764160,34.270287
3764880,34.025982
3765600,34.638248
3766320,33.44046
3767040,34.054321
3767760,32.818405
3768480,32.603409
3769200,32.177078
3769920,33.971779
3770640,33.510433
3771360,31.67555
3772080,31.743031
3772800,33.792389
3773520,31.349453
3774240,32.466011
3774960,32.383026
3775680,34.442982
3776400,34.255409
3777120,33.726971
3777840,32.057758
3778560,33.068111
3779280,31.464104
3780000,32.914024
3780720,34.571602
3781440,33.290009
3782160,35.096355
3782880,34.801891
3783600,33.526566
3784320,33.460411
3785040,33.084198
3785760,32.427769
3786480,33.231495
3787200,33.738811
3787920,34.683887
3788640,33.82629
3789360,32.376839
3790080,32.216885
3790800,34.140602
3791520,32.897663
3792240,32.312237
3792960,32.782372
3793680,34.10722
3794400,35.453259
3795120,32.607464
3795840,33.79108
3796560,34.600529
3797280,34.041882
3798000,33.953201
3798720,33.125397
3799440,33.179058
3800160,34.856453
3800880,34.005119
3801600,32.780117
3802320,33.226463
3803040,33.417637
3803760,32.67662
3804480,33.726997
3805200,32.851887
3805920,33.94128
3806640,32.48193
3807360,33.201069
3808080,33.25951
3808800,34.287472
3809520,33.127361
3810240,33.976257
3810960,33.173561
3811680,33.468918
3812400,33.792149
3813120,33.29332
3813840,34.039486
3814560,34.965317
3815280,34.552498
3816000,33.917686
3816720,33.530735
3817440,33.4734
3818160,34.031139
3818880,33.250557
3819600,33.058777
3820320,33.941837
3821040,33.844593
3821760,32.788723
3822480,32.816139
3823200,33.865818
3823920,34.969353
3824640,33.481709
3825360,33.191967
3826080,33.725994
3826800,33.617104
3827520,32.121063
3828240,33.017525
3828960,33.387714
3829680,32.004917
3830400,32.432182
3831120,33.623138
3831840,32.505886
3832560,33.431103
3833280,32.546829
3834000,33.258755
3834720,33.837322
3835440,32.606815
3836160,33.492649
3836880,33.159672
3837600,33.141735
3838320,33.089535
3839040,34.386871
3839760,33.533417
3840480,32.805916
3841200,34.16048
3841920,33.241371
3842640,34.979942
3843360,33.248138
3844080,33.696728
3844800,33.925095
3845520,33.175652
3846240,35.140873
3846960,34.012234
3847680,32.223064
3848400,33.356098
3849120,33.894093
3849840,33.69593
3850560,33.252205
3851280,32.779343
3852000,33.784657
3852720,33.290241
3853440,34.39381
3854160,32.571037
3854880,30.578571
3855600,33.866104
3856320,35.166367
3857040,33.199955
3857760,32.693005
3858480,33.606869
3859200,33.548271
3859920,32.906921
3860640,34.05954
3861360,34.742336
3862080,33.762169
3862800,32.828983
3863520,33.160931
3864240,32.924763
3864960,32.240219
3865680,33.19928
3866400,32.996979
3867120,34.700851
3867840,30.820755
3868560,33.65461
3869280,32.296669
3870000,33.294079
3870720,33.882645
3871440,31.539589
3872160,34.540173
3872880,35.22168
3873600,33.261684
3874320,33.654255
3875040,33.485931
3875760,33.05402
3876480,31.290281
3877200,31.537216
3877920,33.151482
3878640,32.345501
3879360,32.221359
3880080,32.959637
3880800,33.508457
3881520,33.354019
3882240,34.06459
3882960,33.052937
3883680,34.476707
3884400,33.045509
3885120,34.10096
3885840,33.767738
3886560,33.789749
3887280,30.714649
3888000,31.435862
3888720,32.257317
3889440,34.093544
3890160,32.813923
3890880,33.486832
3891600,32.564674
3892320,32.327507
3893040,33.398209
3893760,33.616707
3894480,34.056927
3895200,32.22501
3895920,33.478428
3896640,33.380737
3897360,34.074299
3898080,32.557777
3898800,33.450005
3899520,32.175133
3900240,32.414131
3900960,33.227531
3901680,32.786167
3902400,33.66169
3903120,33.947456
3903840,33.800179
3904560,34.256886
3905280,34.47094
3906000,33.704102
3906720,33.56842
3907440,30.848099
3908160,33.793446
3908880,32.75703
3909600,33.349277
3910320,33.575634
3911040,34.470081
3911760,33.118153
3912480,32.885445
3913200,34.426353
3913920,31.912426
3914640,33.182499
3915360,32.582424
3916080,32.718746
3916800,34.120144
3917520,34.234566
3918240,32.202225
3918960,31.081406
3919680,33.02449
3920400,32.7911
3921120,34.584812
3921840,33.962887
3922560,33.814873
3923280,32.494232
3924000,33.750183
3924720,32.582638
3925440,32.663151
3926160,33.464363
3926880,33.414795
3927600,33.11459
3928320,33.699097
3929040,30.769831
3929760,32.742741
3930480,32.689865
3931200,34.422783
3931920,33.705914
3932640,31.991539
3933360,32.076263
3934080,33.639675
3934800,32.447144
3935520,33.455059
3936240,33.336353
3936960,31.11047
3937680,31.940203
3938400,30.358463
3939120,33.795277
3939840,34.769699
3940560,31.252993
3941280,34.429329
3942000,32.527248
3942720,32.687847
3943440,32.338547
3944160,32.411289
3944880,33.89579
3945600,32.578259
3946320,32.957825
3947040,33.796314
3947760,31.529224
3948480,32.683609
3949200,34.769791
3949920,33.288605
3950640,32.347519
3951360,32.293159
3952080,34.108105
3952800,34.02203
3953520,33.260612
3954240,32.255306
3954960,33.549442
3955680,33.260845
3956400,33.474144
3957120,33.626797
3957840,32.436378
3958560,34.511772
3959280,32.410698
3960000,34.430843
3960720,32.454239
3961440,33.006752
3962160,33.923592
3962880,33.527351
3963600,33.722839
3964320,33.282677
3965040,32.419037
3965760,33.637497
3966480,32.802635
3967200,34.654457
3967920,31.631123
3968640,34.150467
3969360,34.34684
3970080,33.921207
3970800,33.273357
3971520,31.008535
3972240,33.091892
3972960,33.722878
3973680,32.735874
3974400,32.671009
3975120,34.135902
3975840,31.988928
3976560,33.674072
3977280,32.86763
3978000,31.550217
3978720,31.721943
3979440,34.680405
3980160,34.402954
3980880,31.887556
3981600,33.101318
3982320,34.042118
3983040,33.896217
3983760,32.50613
3984480,32.154182
3985200,33.094414
3985920,34.333839
3986640,33.496151
3987360,33.187504
3988080,33.764412
3988800,32.903648
3989520,33.696838
3990240,32.817841
3990960,33.917198
3991680,33.543182
3992400,33.330677
3993120,33.043594
3993840,34.746521
3994560,32.260529
3995280,33.817257
3996000,33.989479
3996720,32.521385
3997440,33.501423
3998160,32.271523
3998880,33.319977
3999600,32.505219
4000320,32.338524
4001040,32.244076
4001760,33.536892
4002480,34.360352
4003200,33.007046
4003920,32.927395
4004640,33.233604
4005360,33.584427
4006080,32.29657
4006800,34.442104
4007520,32.079487
4008240,34.231472
4008960,31.925575
4009680,34.143551
4010400,33.832951
4011120,31.28492
4011840,33.801903
4012560,33.160229
4013280,33.966011
4014000,32.153683
4014720,32.089554
4015440,33.912964
4016160,33.657154
4016880,34.22937
4017600,32.381969
4018320,33.835148
4019040,30.706665
4019760,33.715679
4020480,32.652855
4021200,32.694588
4021920,32.227165
4022640,32.923771
4023360,33.768242
4024080,32.034363
4024800,33.127064
4025520,33.064014
4026240,32.702816
4026960,33.02103
4027680,35.355099
4028400,32.567638
4029120,33.093971
4029840,33.898144
4030560,32.29821
4031280,33.447868
4032000,32.265129
4032720,33.650032
4033440,33.05772
4034160,34.080498
4034880,32.997532
4035600,32.184093
4036320,33.298866
4037040,33.87513
4037760,33.894695
4038480,32.795963
4039200,34.742298
4039920,31.053074
4040640,35.054108
4041360,33.166664
4042080,33.688446
4042800,31.808971
4043520,33.671223
4044240,32.209553
4044960,32.174919
4045680,32.111515
4046400,31.041225
4047120,33.834164
4047840,33.311646
4048560,33.694874
4049280,32.1381
4050000,31.987564
4050720,32.422123
4051440,33.200325
4052160,32.478302
4052880,34.120026
4053600,32.922432
4054320,34.551407
4055040,32.070915
4055760,32.534225
4056480,32.768661
4057200,34.163525
4057920,33.127956
4058640,32.094612
4059360,32.413662
4060080,33.283531
4060800,32.449703
4061520,34.007729
4062240,33.683205
4062960,33.716988
4063680,33.039852
4064400,32.905754
4065120,32.480827
4065840,33.206215
4066560,33.48045
4067280,30.929756
4068000,32.86562
4068720,33.177032
4069440,33.788368
4070160,33.324955
4070880,33.570343
4071600,33.310532
4072320,32.823997
4073040,32.606346
4073760,33.338608
4074480,33.133812
4075200,33.488605
4075920,33.402336
4076640,34.139259
4077360,33.269279
4078080,33.495777
4078800,33.638969
4079520,33.496578
4080240,31.598919
4080960,33.767666
4081680,32.294861
4082400,34.019958
4083120,32.548985
4083840,31.915728
4084560,33.619041
4085280,33.506332
4086000,32.400387
4086720,33.391003
4087440,32.620041
4088160,33.161674
4088880,33.796749
4089600,33.489319
4090320,33.93679
4091040,32.404972
4091760,32.978031
4092480,32.685772
4093200,32.046993
4093920,32.783401
4094640,35.115646
4095360,32.652313
4096080,34.022831
4096800,33.428802
4097520,34.435368
4098240,34.201096
4098960,34.61446
4099680,33.438507
4100400,34.221294
4101120,32.447598
4101840,32.606445
4102560,31.330338
4103280,33.414719
4104000,33.089081
4104720,34.494965
4105440,34.041801
4106160,32.052299
4106880,33.271126
4107600,33.240532
4108320,31.911327
4109040,33.40189
4109760,34.461624
4110480,33.68782
4111200,33.525658
4111920,34.528919
4112640,33.996307
4113360,33.738026
4114080,33.345367
4114800,32.819866
4115520,34.009697
4116240,33.620132
4116960,34.623581
4117680,32.729366
4118400,31.208767
4119120,34.169739
4119840,33.013538
4120560,32.722565
4121280,32.785568
4122000,33.18671
4122720,34.239731
4123440,34.312897
4124160,32.189453
4124880,33.721405
4125600,33.482178
4126320,31.711212
4127040,32.159077
4127760,32.936172
4128480,33.722206
4129200,32.53891
4129920,34.260818
4130640,33.05938
4131360,33.677555
4132080,32.273968
4132800,33.714279
4133520,31.407654
4134240,32.745567
4134960,34.030556
4135680,32.503361
4136400,34.28793
4137120,32.112549
4137840,32.895954
4138560,33.961552
4139280,32.785648
4140000,33.557297
4140720,33.371433
4141440,32.711269
4142160,35.048409
4142880,32.49736
4143600,33.304932
4144320,33.847279
4145040,32.748001
4145760,33.314907
4146480,33.06741
4147200,33.143726
4147920,34.016483
4148640,32.636795
4149360,34.549606
4150080,34.148083
4150800,31.675041
4151520,32.568565
4152240,33.602036
4152960,32.699883
4153680,31.854237
4154400,34.36293
4155120,33.559536
4155840,33.571899
4156560,34.294765
4157280,31.853851
4158000,34.006989
4158720,33.894203
4159440,31.643042
4160160,33.616993
4160880,31.959156
4161600,33.545063
4162320,34.024181
4163040,32.300961
4163760,34.327648
4164480,33.240047
4165200,33.027336
4165920,31.56082
4166640,33.641975
4167360,31.55835
4168080,31.76219
4168800,34.173649
4169520,33.347652
4170240,33.150486
4170960,34.856827
4171680,32.724609
4172400,34.173218
4173120,32.744053
4173840,33.329857
4174560,34.457348
4175280,34.584473
4176000,34.164955
4176720,35.943275
4177440,33.228165
4178160,33.96101
4178880,34.832924
4179600,35.317745
4180320,33.761406
4181040,33.351196
4181760,32.212791
4182480,33.650913
4183200,34.631393
4183920,34.056168
4184640,33.675114
4185360,32.446167
4186080,32.486721
4186800,33.422924
4187520,33.68832
4188240,34.790665
4188960,32.402843
4189680,32.263584
4190400,33.334755
4191120,32.353256
4191840,34.355778
4192560,32.542892
4193280,34.828053
4194000,31.814363
4194720,33.06929
4195440,33.513382
4196160,34.185902
4196880,33.876541
4197600,31.712906
4198320,33.44289
4199040,32.05283
4199760,32.296318
4200480,32.747494
4201200,32.982769
4201920,32.179131
4202640,31.562723
4203360,33.927448
4204080,33.951626
4204800,33.416092
4205520,32.972027
4206240,32.948837
4206960,32.415234
4207680,34.583492
4208400,34.285755
4209120,34.0858
4209840,34.046803
4210560,31.422485
4211280,33.41246
4212000,30.841093
4212720,32.918087
4213440,32.880619
4214160,33.922955
4214880,34.070496
4215600,32.912003
4216320,33.438637
4217040,31.978771
4217760,34.317726
4218480,31.845467
4219200,33.062336
4219920,34.222931
4220640,31.785896
4221360,33.735355
4222080,34.172668
4222800,32.935013
4223520,34.04826
4224240,34.794807
4224960,33.411987
4225680,33.895386
4226400,33.170982
4227120,33.446712
4227840,34.702793
4228560,33.66964
4229280,33.664021
4230000,34.579735
4230720,33.353748
4231440,32.875774
4232160,32.591515
4232880,33.725292
4233600,34.383068
4234320,32.90358
4235040,33.700092
4235760,34.410526
4236480,33.40155
4237200,34.246262
4237920,33.214706
4238640,32.066917
4239360,32.005482
4240080,33.840515
4240800,33.131939
4241520,31.423597
4242240,33.481033
4242960,33.607971
4243680,32.525963
4244400,33.153961
4245120,32.547398
4245840,32.038883
4246560,32.974022
4247280,33.247765
4248000,32.59359
4248720,33.240479
4249440,31.968884
4250160,32.947792
4250880,33.963425
4251600,33.925545
4252320,33.158226
4253040,35.039387
4253760,33.335823
4254480,33.31144
4255200,34.594357
4255920,33.7117
4256640,33.020393
4257360,32.368668
4258080,32.447777
4258800,32.465267
4259520,33.416393
4260240,33.038464
4260960,33.360279
4261680,30.696083
4262400,30.562901
4263120,31.557178
4263840,33.420025
4264560,32.490173
4265280,31.384666
4266000,34.125237
4266720,30.516081
4267440,34.711842
4268160,33.843204
4268880,34.81517
4269600,34.059963
4270320,32.284267
4271040,34.757172
4271760,34.415916
4272480,32.5312
4273200,32.883869
4273920,33.231964
4274640,33.24939
4275360,32.551384
4276080,33.421516
4276800,31.362675
4277520,33.014488
4278240,34.246819
4278960,32.932846
4279680,34.093025
4280400,32.628071
4281120,32.855247
4281840,31.878017
4282560,33.383614
4283280,34.368855
4284000,32.724335
4284720,33.166607
4285440,32.119148
4286160,32.295197
4286880,33.976768
4287600,34.780506
4288320,29.046476
4289040,33.907242
4289760,33.646629
4290480,34.523563
4291200,34.445492
4291920,33.366074
4292640,33.064522
4293360,33.552582
4294080,31.918446
4294800,29.348261
4295520,33.317776
4296240,33.89856
4296960,31.854336
4297680,30.574324
4298400,34.910992
4299120,32.944424
4299840,32.698822
4300560,34.237034
4301280,34.128689
4302000,33.777542
4302720,34.149239
4303440,35.092072
4304160,33.156109
4304880,34.741867
4305600,32.497353
4306320,31.735731
4307040,33.594772
4307760,33.966457
4308480,34.307503
4309200,34.098434
4309920,33.827503
4310640,35.131733
4311360,32.410419
4312080,34.017773
4312800,34.351231
4313520,33.425491
4314240,32.605148
4314960,31.657333
4315680,32.347038
4316400,31.102098
4317120,34.611752
4317840,32.562645
4318560,34.678822
4319280,32.691292
4320000,31.891993
4320720,33.918652
4321440,32.974857
4322160,33.712162
4322880,34.195221
4323600,33.744858
4324320,32.267807
4325040,34.269756
4325760,33.505527
4326480,33.087898
4327200,33.199608
4327920,32.781284
4328640,34.145954
4329360,33.834862
4330080,32.787388
4330800,32.927166
4331520,32.770897
4332240,33.883999
4332960,33.781155
4333680,33.794472
4334400,32.805264
4335120,33.338772
4335840,33.40078
4336560,31.646694
4337280,34.898071
4338000,34.308533
4338720,33.162739
4339440,32.92226
4340160,32.483406
4340880,32.290825
4341600,32.067963
4342320,34.260872
4343040,33.693073
4343760,34.562721
4344480,33.254089
4345200,31.963202
4345920,33.35516
4346640,32.992035
4347360,33.953281
4348080,32.164516
4348800,34.053108
4349520,34.180096
4350240,32.407589
4350960,34.459263
4351680,33.537468
4352400,32.841331
4353120,33.372162
4353840,33.98595
4354560,33.151115
4355280,33.381218
4356000,34.892841
4356720,33.077507
4357440,35.533413
4358160,33.887394
4358880,34.460358
4359600,33.988564
4360320,33.529335
4361040,32.562481
4361760,33.855854
4362480,33.740524
4363200,34.065933
4363920,32.653683
4364640,33.548801
4365360,33.947002
4366080,33.654324
4366800,34.292694
4367520,33.809097
4368240,33.682674
4368960,34.025387
4369680,33.500984
4370400,34.28503
4371120,33.701538
4371840,33.004894
4372560,32.067955
4373280,34.667164
4374000,33.738358
4374720,34.788525
4375440,33.40659
4376160,33.687172
4376880,33.585426
4377600,33.215775
4378320,31.735956
4379040,32.309677
4379760,32.541737
4380480,30.195482
4381200,32.849964
4381920,31.633745
4382640,33.188744
4383360,33.987309
4384080,32.308929
4384800,33.11095
4385520,32.611256
4386240,34.463413
4386960,34.50087
4387680,33.121876
4388400,32.846664
4389120,33.918053
4389840,33.028458
4390560,33.260448
4391280,33.024658
4392000,33.95562
4392720,33.490215
4393440,34.040001
4394160,33.804337
4394880,34.14653
4395600,32.665161
4396320,33.342625
4397040,33.285408
4397760,34.717155
4398480,32.534653
4399200,32.530376
4399920,34.394203
4400640,33.250237
4401360,33.587406
4402080,33.607441
4402800,32.37368
4403520,32.255451
4404240,33.602993
4404960,34.109161
4405680,32.024193
4406400,33.583458
4407120,34.47691
4407840,34.233459
4408560,33.12294
4409280,32.568405
4410000,33.437378
4410720,32.478001
4411440,33.110706
4412160,33.816071
4412880,33.562717
4413600,34.263195
4414320,31.879827
4415040,34.448269
4415760,34.362793
4416480,33.274082
4417200,34.425819
4417920,32.680927
4418640,32.229832
4419360,34.690369
4420080,32.698986
4420800,32.361446
4421520,33.045929
4422240,31.977835
4422960,33.478439
4423680,34.167587
4424400,33.591385
4425120,34.035736
4425840,33.38847
4426560,32.075294
4427280,32.754787
4428000,32.552383
4428720,34.260471
4429440,31.451971
4430160,34.543095
4430880,32.370754
4431600,33.43074
4432320,33.346279
4433040,34.592957
4433760,33.500282
4434480,34.155342
4435200,33.493389
4435920,34.636623
4436640,32.806671
4437360,32.356548
4438080,33.952789
4438800,34.413467
4439520,34.287449
4440240,34.248905
4440960,33.154659
4441680,33.786007
4442400,32.44986
4443120,34.90015
4443840,34.749138
4444560,31.336979
4445280,31.738922
4446000,33.763878
4446720,33.792988
4447440,33.464943
4448160,33.720352
4448880,33.426643
4449600,32.90427
4450320,34.165489
4451040,35.311047
4451760,33.335552
4452480,34.033882
4453200,33.996319
4453920,33.245506
4454640,32.679169
4455360,32.661945
4456080,31.833624
4456800,32.364372
4457520,32.958023
4458240,33.391598
4458960,32.886005
4459680,31.668253
4460400,34.664257
4461120,33.244156
4461840,33.396442
4462560,33.036839
4463280,31.898651
4464000,34.517239
4464720,32.653465
4465440,32.126801
4466160,33.506149
4466880,32.538792
4467600,32.765896
4468320,32.740707
4469040,33.334705
4469760,34.18573
4470480,34.142838
4471200,34.030716
4471920,33.521332
4472640,33.250072
4473360,32.67205
4474080,33.200779
4474800,32.627922
4475520,34.416698
4476240,32.657734
4476960,34.010105
4477680,31.254276
4478400,34.806412
4479120,34.099674
4479840,33.446136
4480560,33.612656
4481280,33.169266
4482000,33.370216
4482720,33.736565
4483440,32.702667
4484160,32.250507
4484880,33.973736
4485600,31.792065
4486320,33.188736
4487040,34.014313
4487760,33.708946
4488480,34.102028
4489200,31.541061
4489920,31.742828
4490640,31.906343
4491360,33.76519
4492080,33.725788
4492800,33.587627
4493520,33.374863
4494240,32.786549
4494960,33.283764
4495680,32.463047
4496400,33.840855
4497120,33.943825
4497840,32.446575
4498560,33.590641
4499280,33.609089
4500000,33.216675
4500720,33.173615
4501440,33.018974
4502160,33.337521
4502880,32.755924
4503600,32.633121
4504320,34.413658
4505040,34.504776
4505760,32.293236
4506480,33.773174
4507200,33.891956
4507920,32.934563
4508640,32.76033
4509360,33.435875
4510080,31.918842
4510800,33.139881
4511520,34.065491
4512240,34.336555
4512960,32.123665
4513680,32.133759
4514400,31.555084
4515120,33.96051
4515840,32.162102
4516560,34.820122
4517280,33.314896
4518000,33.214226
4518720,31.515142
4519440,33.204212
4520160,33.81049
4520880,34.057617
4521600,33.161274
4522320,33.738438
4523040,32.402279
4523760,33.69043
4524480,33.907246
4525200,34.159882
4525920,34.415833
4526640,34.309338
4527360,33.591476
4528080,34.71896
4528800,34.076374
4529520,32.305729
4530240,32.144737
4530960,34.332439
4531680,33.482937
4532400,33.338917
4533120,33.46814
4533840,32.455849
4534560,33.560352
4535280,34.222111
4536000,31.893805
4536720,32.050983
4537440,34.346989
4538160,34.051846
4538880,31.141441
4539600,34.312855
4540320,32.025455
4541040,31.152105
4541760,33.415668
4542480,33.332485
4543200,31.099361
4543920,32.280926
4544640,32.689018
4545360,33.036114
4546080,31.943247
4546800,33.913334
4547520,33.048843
4548240,33.779392
4548960,33.290771
4549680,33.969143
4550400,33.473942
4551120,32.247253
4551840,34.076199
4552560,31.743681
4553280,32.180576
4554000,32.717228
4554720,32.901852
4555440,32.811882
4556160,33.646191
4556880,32.856953
4557600,33.5947
4558320,33.566422
4559040,32.373749
4559760,33.428371
4560480,34.397892
4561200,32.94635
4561920,31.978054
4562640,32.002571
4563360,32.726315
4564080,32.00642
4564800,33.528912
4565520,33.553562
4566240,32.071945
4566960,32.775589
4567680,32.853359
4568400,34.512222
4569120,35.481163
4569840,33.624378
4570560,32.734924
4571280,32.8997
4572000,32.26844
4572720,33.771923
4573440,34.055061
4574160,33.700336
4574880,32.736763
4575600,33.941906
4576320,31.418203
4577040,32.574078
4577760,32.092285
4578480,32.94482
4579200,32.671116
4579920,32.892433
4580640,33.948261
4581360,32.30056
