T_B_SCR,T_SCR_T1,T_SCR_T2,T_SCR_T3,T_SCR_T4,T_SCR_T5,T_A_SCR,,NO,NO2,N2O,H2O,NH3,,DTIUreaflowdmnd,DTIUreaflowsubm,,PTScrureamassflow,PTUreaflowdesired,,PTScrmassflow
?C,?C,?C,?C,?C,?C,?C,,ppm,ppm,ppm,ppm,ppm,,Real,Real,,Real,Real,,Real
Raw,Raw,Raw,Raw,Raw,Raw,Raw,,Raw,Raw,Raw,Raw,Raw,,Raw,Raw,,Raw,Raw,,Raw
194.4168878,199.0541008,-271.5107821,199.1927113,199.3540946,-271.0875332,174.0112994,,31.61,0.56,10.28,0,44.74,,21,1,,20,21,,18.75
194.4168878,199.0541008,-271.5107821,199.1927113,199.3310265,-271.0875332,173.9882394,,34.4,-0.41,10.04,0,44.57,,21,1,,20,21,,18.78125
194.4168878,199.0541008,-271.5107821,199.1927113,199.3079585,-271.0875332,173.9882394,,34.87,-0.67,10.41,0,44.97,,21,1,,20.125,21,,18.75
194.4168878,199.0541008,-271.5107821,199.1927113,199.3079585,-271.0875332,173.9882394,,36.97,-0.06,9.96,0,44.33,,21,1,,20.03125,21,,18.75
194.4168878,199.0310301,-271.5107821,199.1927113,199.3079585,-271.0875332,173.9882394,,31.04,-0.07,10.16,0,44.35,,21,1,,20.03125,21,,18.71875
194.393817,199.0310301,-271.5107821,199.1696459,199.3079585,-271.0875332,173.9882394,,37.29,-0.33,10.3,0,44.16,,21,1,,20,21,,18.75
194.393817,199.0310301,-271.5107821,199.1696459,199.3079585,-271.0875332,173.9882394,,35.16,-0.81,10.48,0,44.31,,21,1,,20.03125,21,,18.71875
194.393817,199.0310301,-271.5107821,199.1696459,199.3079585,-271.0875332,173.9882394,,32.57,-0.58,10.36,0,43.78,,21,1,,20,21,,18.75
194.393817,199.0310301,-271.5107821,199.1696459,199.3310265,-271.0875332,173.9882394,,35.4,-0.1,10.2,0,43.96,,21,1,,20,21,,18.75
194.393817,199.0310301,-271.5107821,199.1696459,199.3540946,-271.0875332,173.9882394,,34.45,-0.39,10.68,0,48.67,,21,1,,20,21,,18.75
194.393817,199.0310301,-271.5107821,199.1696459,199.3540946,-271.0875332,173.9882394,,32.81,0.57,9.97,0,57.69,,21,1,,20.03125,21,,18.75
194.393817,199.0310301,-271.5107821,199.1696459,199.3540946,-271.0875332,173.9882394,,34.34,0.54,10.61,0,53.53,,21,1,,20.03125,21,,18.71875
194.393817,199.0310301,-271.5107821,199.1696459,199.3540946,-271.0875332,173.9882394,,33.52,0.45,10.1,0,49.42,,21,1,,20.03125,21,,18.78125
194.393817,199.0310301,-271.5107821,199.1696459,199.3540946,-271.0875332,174.0112994,,35.22,-0.06,10.52,0,45.84,,21,1,,20.03125,21,,18.75
194.393817,199.0310301,-271.5107821,199.1696459,199.3540946,-271.0875332,174.0112994,,34.87,0.02,10.37,0,43.91,,21,1,,20.03125,21,,18.71875
194.393817,199.0310301,-271.5107821,199.1696459,199.3540946,-271.0875332,174.0112994,,38.7,-0.79,10.22,0,43.65,,21,1,,20.03125,21,,18.78125
194.4168878,199.0310301,-271.5107821,199.1696459,199.3540946,-271.0875332,174.0112994,,34.23,-0.52,10.33,0,42.93,,21,1,,20,21,,18.75
194.4168878,199.0310301,-271.5107821,199.1696459,199.3310265,-271.0875332,174.0112994,,34.15,0.42,10.26,0,42.82,,21,1,,20,21,,18.71875
194.4168878,199.0310301,-271.5107821,199.1696459,199.3079585,-271.0875332,174.0112994,,36.78,0.39,10.57,0,42.81,,21,1,,20,21,,18.75
194.4168878,199.0310301,-271.5107821,199.1696459,199.3079585,-271.0875332,174.0343595,,34.84,-0.66,10.55,0,42.54,,21,1,,20,21,,18.75
194.393817,199.0310301,-271.5107821,199.1696459,199.3079585,-271.0875332,174.0574196,,34.88,0.11,9.81,0,42.54,,21,1,,20,21,,18.78125
194.3707463,199.0310301,-271.5107821,199.1696459,199.3079585,-271.0875332,174.0574196,,33.64,0.23,9.72,0,42.7,,21,1,,20,21,,18.8125
194.3707463,199.0310301,-271.5107821,199.1696459,199.3079585,-271.0875332,174.0574196,,34.7,-0.16,10.59,0,42.87,,21,1,,20,21,,18.75
194.3707463,199.0310301,-271.5107821,199.1696459,199.3079585,-271.0875332,174.0574196,,37.26,-0.52,10.35,0,42.44,,21,1,,20,21,,18.78125
194.3707463,199.0310301,-271.5107821,199.1696459,199.3079585,-271.0875332,174.0574196,,33.36,-0.07,10.33,0,42.2,,21,1,,20,21,,18.71875
194.3707463,199.0310301,-271.5107821,199.1696459,199.3079585,-271.0875332,174.0574196,,35.34,-0.76,10.37,0,42.13,,21,1,,20,21,,18.78125
194.3476756,199.0310301,-271.5107821,199.1696459,199.3079585,-271.0875332,174.0574196,,33.77,-0.04,10.5,0,42.74,,21,1,,20,21,,18.78125
194.3476756,199.0310301,-271.5107821,199.1696459,199.2848904,-271.0875332,174.0574196,,34.03,-0.21,10.29,0,42.43,,21,1,,20,21,,18.78125
194.3476756,199.0310301,-271.5107821,199.1696459,199.2848904,-271.0875332,174.0574196,,36.65,-0.3,9.94,0,41.44,,21,1,,20,21,,18.78125
194.3476756,199.0310301,-271.5107821,199.1696459,199.2848904,-271.0875332,174.0574196,,35.71,-0.55,10.35,0,41.63,,21,1,,20.125,21,,18.75
194.3476756,199.0310301,-271.5107821,199.1696459,199.2848904,-271.0875332,174.0574196,,34.91,-0.14,10.48,0,41.92,,21,1,,20,21,,18.75
194.3707463,199.0310301,-271.5107821,199.1696459,199.2848904,-271.0875332,174.0574196,,34.39,0.61,10.59,0,41.92,,21,1,,20,21,,18.75
194.3707463,199.0310301,-271.5107821,199.1696459,199.2848904,-271.0875332,174.0574196,,36.5,-0.35,10.06,0,41.87,,21,1,,20.28125,21,,18.75
194.3707463,199.0310301,-271.5107821,199.1465806,199.2848904,-271.0875332,174.0574196,,35.39,0.29,10.39,0,41.89,,21,1,,20.125,21,,18.78125
194.3707463,199.0310301,-271.5107821,199.1465806,199.2848904,-271.0875332,174.0574196,,32.29,-0.76,10.6,0,42.44,,21,1,,20.125,21,,18.78125
194.3707463,199.0079594,-271.5107821,199.1465806,199.2848904,-271.0875332,174.0574196,,37.47,-0.48,10.22,0,41.23,,21,1,,20,21,,18.71875
194.3707463,199.0079594,-271.5107821,199.1465806,199.2848904,-271.0875332,174.0574196,,32.7,0.03,10.24,0,41.99,,21,1,,20,21,,18.71875
194.3707463,199.0079594,-271.5107821,199.1465806,199.2848904,-271.0875332,174.0574196,,35.45,-0.62,10.75,0,41.3,,21,1,,20.125,21,,18.71875
194.3707463,199.0079594,-271.5107821,199.1465806,199.2848904,-271.0875332,174.0574196,,34.33,-0.62,10.02,0,41.39,,21,1,,20.125,21,,18.71875
194.3707463,199.0079594,-271.5107821,199.1465806,199.3079585,-271.0875332,174.0574196,,37.05,0.21,10.42,0,41.49,,21,1,,20.125,21,,18.71875
194.3707463,199.0079594,-271.5107821,199.1235152,199.3079585,-271.0875332,174.0574196,,33.22,-0.28,10.46,0,41.57,,21,1,,20.125,21,,18.75
194.3707463,199.0079594,-271.5107821,199.1235152,199.3079585,-271.0875332,174.0574196,,31.89,-0.12,10.15,0,41.74,,21,1,,20,21,,18.75
194.3707463,199.0079594,-271.5107821,199.1235152,199.3079585,-271.0875332,174.0574196,,36.28,-0.21,9.92,0,41.15,,21,1,,20.125,21,,18.75
194.3707463,199.0079594,-271.5107821,199.1235152,199.3079585,-271.0875332,174.0574196,,34.09,0.01,10.21,0,41.06,,21,1,,20.125,21,,18.75
194.3707463,199.0079594,-271.5107821,199.1235152,199.3079585,-271.0875332,174.0804796,,33.4,-0.28,10.21,0,40.43,,21,1,,20,21,,18.71875
194.3707463,199.0079594,-271.5107821,199.1235152,199.3079585,-271.0875332,174.0804796,,37.69,-0.01,9.98,0,40.8,,21,1,,20.28125,21,,18.75
194.3707463,199.0079594,-271.5107821,199.1235152,199.3079585,-271.0875332,174.0804796,,33.16,-0.45,10.42,0,40.64,,21,1,,20.28125,21,,18.75
194.3707463,198.9848887,-271.5107821,199.1235152,199.3079585,-271.0875332,174.0804796,,34.9,-0.43,10.37,0,40.18,,21,1,,20.28125,21,,18.75
194.3707463,198.961818,-271.5107821,199.1465806,199.3079585,-271.0875332,174.0804796,,35.64,0.05,10.08,0,40.28,,21,1,,20.125,21,,18.75
194.3707463,198.961818,-271.5107821,199.1465806,199.3079585,-271.0875332,174.0804796,,34.46,-0.26,10.42,0,40.13,,21,1,,20.125,21,,18.71875
194.3707463,198.961818,-271.5107821,199.1465806,199.3079585,-271.0875332,174.0804796,,34.72,0.31,9.93,0,40.42,,21,1,,20.125,21,,18.75
194.3707463,198.961818,-271.5107821,199.1004498,199.3079585,-271.0875332,174.0804796,,33.5,0.14,10.27,0,39.98,,21,1,,20.125,21,,18.75
194.3476756,198.961818,-271.5107821,199.1004498,199.2156863,-271.0875332,174.0804796,,35.29,0.65,10.47,0,39.9,,21,1,,20,21,,18.78125
194.3476756,198.9848887,-271.5107821,199.1004498,199.2156863,-271.0875332,174.0343595,,33.54,-0.29,10.12,0,39.57,,21,1,,20.125,21,,18.78125
194.3246049,198.9848887,-271.5107821,199.1004498,199.2387543,-271.0875332,174.0574196,,34.23,-0.15,10.18,0,40.4,,21,1,,20,21,,18.8125
194.3246049,198.9848887,-271.5107821,199.1004498,199.2618224,-271.0875332,174.0574196,,34.23,-0.15,10.18,0,40.4,,21,1,,20.03125,21,,18.78125
194.3246049,199.0079594,-271.5107821,199.1004498,199.2618224,-271.0875332,174.0574196,,32.93,-0.79,9.86,0,40,,21,1,,20.28125,21,,18.71875
194.3246049,199.0079594,-271.5107821,199.1235152,199.2618224,-271.0875332,174.0804796,,36.47,0.58,10.61,0,39.21,,21,1,,20,21,,18.75
194.3015342,199.0079594,-271.5107821,199.1235152,199.2618224,-271.0875332,174.0804796,,35.73,0.17,10.43,0,40.01,,21,1,,20.28125,21,,18.75
194.2784635,199.0079594,-271.5107821,199.1235152,199.2618224,-271.0875332,174.1035397,,35.67,0.06,10.79,0,39.15,,21,1,,20,21,,18.71875
194.2553928,199.0079594,-271.5107821,199.1235152,199.2618224,-271.0875332,174.1035397,,36,-0.63,10.52,0,39.32,,21,1,,20.125,21,,18.71875
194.2323221,199.0079594,-271.5107821,199.1235152,199.2618224,-271.0875332,174.1035397,,34.7,0.78,10.53,0,39.17,,21,1,,20.28125,21,,18.75
194.2323221,199.0079594,-271.5107821,199.1235152,199.2618224,-271.0875332,174.1035397,,37.12,-0.75,10.17,0,38.93,,21,1,,20.125,21,,18.78125
194.2553928,199.0079594,-271.5107821,199.1235152,199.2618224,-271.0875332,174.1035397,,34.76,-0.09,10.65,0,39.71,,21,1,,20.28125,21,,18.75
194.2784635,198.9848887,-271.5107821,199.1235152,199.2618224,-271.0875332,174.1035397,,39.69,0.22,10.07,0,40.16,,21,1,,20.03125,21,,18.75
194.2784635,199.0310301,-271.5107821,199.1235152,199.2618224,-271.0875332,174.1035397,,31.84,-0.2,10.26,0,40.26,,21,1,,20.28125,21,,18.75
193.9554735,199.0310301,-271.5107821,199.1465806,199.2618224,-271.0875332,174.1035397,,36.24,-0.27,9.54,0,39.98,,21,1,,20.125,21,,18.75
193.9554735,199.0310301,-271.5107821,199.1465806,199.2618224,-271.0875332,174.1035397,,36.9,0.03,10.11,0,39.44,,21,1,,20.125,21,,18.75
194.0477564,199.0310301,-271.5107821,199.1465806,199.2618224,-271.0875332,174.1035397,,35.52,-0.2,10.21,0,39.87,,21,1,,20,21,,18.75
194.0708271,199.0310301,-271.5107821,199.1465806,199.2618224,-271.0875332,174.1035397,,36.01,-0.02,10.12,0,39.48,,21,1,,20.28125,21,,18.78125
194.0708271,199.0310301,-271.5107821,199.1465806,199.2618224,-271.0875332,174.1035397,,36.14,-0.57,9.73,0,39.58,,21,1,,20,21,,18.78125
194.1631099,199.0310301,-271.5107821,199.1465806,199.2618224,-271.0875332,174.1035397,,36.99,-0.12,9.75,0,38.72,,21,1,,20,21,,18.75
194.2092514,199.0310301,-271.5107821,199.1465806,199.2618224,-271.0875332,174.1035397,,30.91,0.81,10.3,0,39.42,,21,1,,20.03125,21,,18.75
194.2323221,199.0310301,-271.5107821,199.1465806,199.2618224,-271.0875332,174.1035397,,36.06,0.05,10.36,0,39.63,,21,1,,20.28125,21,,18.71875
194.2553928,199.0310301,-271.5107821,199.1465806,199.2618224,-271.0875332,174.1035397,,34.15,0.19,9.86,0,40.62,,21,1,,20.03125,21,,18.71875
194.3015342,199.0310301,-271.5107821,199.1465806,199.2618224,-271.0875332,174.1035397,,35.49,-0.36,10.2,0,40.34,,21,1,,20.03125,21,,18.71875
194.3246049,199.0310301,-271.5107821,199.1465806,199.2618224,-271.0875332,174.1035397,,35.7,-0.39,9.74,0,39.96,,21,1,,20.28125,21,,18.75
194.3246049,199.0079594,-271.5107821,199.1465806,199.2156863,-271.0875332,174.0343595,,35.74,0.26,9.92,0,39.87,,21,1,,20.28125,21,,18.75
194.3246049,199.0079594,-271.5107821,199.1465806,199.2156863,-271.0875332,174.0343595,,35.34,-0.69,10.09,0,39.88,,21,1,,20.28125,21,,18.78125
194.3246049,199.0079594,-271.5107821,199.1465806,199.2156863,-271.0875332,174.0343595,,29.53,-0.1,9.97,0,39.49,,21,1,,20,21,,18.78125
194.3246049,199.0310301,-271.5107821,199.1465806,199.2156863,-271.0875332,174.0343595,,35.47,-0.38,10.01,0,39.3,,21,1,,20.28125,21,,18.75
194.3246049,199.0541008,-271.5107821,199.1465806,199.2156863,-271.0875332,174.0574196,,33.6,-0.48,9.73,0,38.75,,21,1,,20.28125,21,,18.75
194.3246049,199.0541008,-271.5107821,199.1465806,199.2156863,-271.0875332,174.0804796,,34.6,0.1,9.65,0,38.98,,21,1,,20.03125,21,,18.71875
194.3246049,199.0541008,-271.5107821,199.1465806,199.2387543,-271.0875332,174.0804796,,35.59,-1.04,10.48,0,38.51,,21,1,,20.28125,21,,18.75
194.3246049,199.0541008,-271.5107821,199.1465806,199.2387543,-271.0875332,174.0804796,,33.65,-0.11,10.64,0,38.8,,21,1,,20.03125,21,,18.75
194.3246049,199.0310301,-271.5107821,199.1465806,199.2387543,-271.0875332,174.0804796,,33.86,-0.26,10.41,0,38.82,,21,1,,20.03125,21,,18.75
194.2553928,199.0310301,-271.5107821,199.1465806,199.2387543,-271.0875332,174.0804796,,35.82,0.05,10.73,0,38.84,,21,1,,20,21,,18.75
194.2323221,199.0310301,-271.5107821,199.1465806,199.3079585,-271.0875332,174.0112994,,35.84,-0.12,10.42,0,38.73,,21,1,,20.28125,21,,18.75
194.2323221,199.0310301,-271.5107821,199.1465806,199.3079585,-271.0875332,174.0112994,,36.16,0.23,10.17,0,38.57,,21,1,,20.28125,21,,18.78125
194.2323221,199.0310301,-271.5107821,199.1465806,199.2387543,-271.0875332,174.0112994,,33.78,-0.47,10.57,0,38.7,,21,1,,20,21,,18.78125
194.2323221,199.0310301,-271.5107821,199.1465806,199.2387543,-271.0875332,174.0112994,,34.84,-0.01,10.3,0,38.81,,21,1,,20,21,,18.75
194.2553928,199.0310301,-271.5107821,199.1465806,199.2387543,-271.0875332,174.0343595,,35.6,-0.34,10.31,0,38.59,,21,1,,20.28125,21,,18.84375
194.2553928,199.0310301,-271.5107821,199.1465806,199.2387543,-271.0875332,174.0574196,,36.78,-0.33,10.69,0,38.35,,21,1,,20.125,21,,18.78125
194.3015342,199.0310301,-271.5107821,199.1465806,199.2387543,-271.0875332,174.0574196,,35.11,0.07,10.47,0,38.81,,21,1,,20.03125,21,,18.75
194.3246049,199.0771715,-271.5107821,199.1465806,199.2387543,-271.0875332,174.0343595,,30.57,-0.39,10.34,0,38.56,,21,1,,20.03125,21,,18.78125
194.3246049,199.1002422,-271.5107821,199.1465806,199.2387543,-271.0875332,174.0343595,,34.56,-0.3,10.14,0,38.21,,21,1,,20.03125,21,,18.71875
194.3246049,199.1002422,-271.5107821,199.1465806,199.2387543,-271.0875332,174.0343595,,32.14,-0.15,10.22,0,38.31,,21,1,,20,21,,18.75
194.3246049,199.1002422,-271.5107821,199.1465806,199.2387543,-271.0875332,174.0343595,,37.95,0.02,10.12,0,38.12,,21,1,,20.03125,21,,18.78125
194.3246049,199.1002422,-271.5107821,199.1465806,199.2387543,-271.0875332,174.0343595,,35.15,-0.52,10.34,0,38.22,,21,1,,20,21,,18.71875
194.3246049,199.1002422,-271.5107821,199.1465806,199.2387543,-271.0875332,174.0343595,,36.51,0.28,10.95,0,38.47,,21,1,,20.03125,21,,18.75
194.3246049,199.1002422,-271.5107821,199.1465806,199.2387543,-271.0875332,174.0343595,,36.9,0.29,9.96,0,38.34,,21,1,,20,21,,18.8125
194.3246049,199.1002422,-271.5107821,199.1465806,199.2618224,-271.0875332,174.0343595,,31.98,0.24,9.96,0,41.73,,21,1,,20,21,,18.84375
194.3476756,199.1002422,-271.5107821,199.1465806,199.2618224,-271.0875332,174.0343595,,32.57,-0.38,10.24,0,47.44,,21,1,,20.03125,21,,18.78125
194.3707463,199.1002422,-271.5107821,199.1465806,199.2618224,-271.0875332,174.0343595,,31.8,-0.03,10.05,0,44.45,,21,1,,20.03125,21,,18.78125
194.3707463,199.1002422,-271.5107821,199.1465806,199.2618224,-271.0875332,174.0574196,,36.83,-0.46,9.99,0,40.53,,21,1,,20.28125,21,,18.75
194.4168878,199.1002422,-271.5107821,199.1465806,199.2618224,-271.0875332,174.0574196,,34.99,0.16,10.01,0,38.9,,21,1,,20.28125,21,,18.71875
194.4399585,199.1002422,-271.5107821,199.1465806,199.2618224,-271.0875332,174.0574196,,35.17,-0.44,10.47,0,38.66,,21,1,,20.03125,21,,18.78125
194.5091706,199.123313,-271.5107821,199.1465806,199.2618224,-271.0875332,174.0574196,,35.96,-0.06,10.5,0,45.61,,21,1,,20.28125,21,,18.78125
194.5322413,199.123313,-271.5107821,199.1696459,199.2618224,-271.0875332,174.0574196,,35.57,0.44,10.48,0,44.91,,21,1,,20.28125,21,,18.75
194.5322413,199.123313,-271.5107821,199.1696459,199.2618224,-271.0875332,174.0574196,,30.37,0.07,10.26,0,41.37,,21,1,,20.28125,21,,18.78125
194.5322413,199.123313,-271.5107821,199.1696459,199.2618224,-271.0875332,174.0574196,,35.31,-0.15,10.76,0,39.22,,21,1,,20,21,,18.75
194.5322413,199.123313,-271.5107821,199.1696459,199.2618224,-271.0875332,174.0574196,,33.94,-0.51,10.16,0,42.98,,21,1,,20,21,,18.75
194.4630292,199.123313,-271.5107821,199.1696459,199.2618224,-271.0875332,174.0574196,,33.39,0.43,10.55,0,44.88,,21,1,,20.28125,21,,18.78125
194.4860999,199.1694544,-271.5107821,199.1696459,199.2618224,-271.0875332,174.0343595,,35.04,0.07,10.03,0,42.7,,21,1,,20.28125,21,,18.75
194.5091706,199.1925251,-271.5107821,199.1696459,199.2618224,-271.0875332,174.0343595,,32.48,-0.27,10.37,0,39.06,,21,1,,20.125,21,,18.78125
194.5091706,199.1925251,-271.5107821,199.1696459,199.2618224,-271.0875332,174.0343595,,36.09,-0.58,9.87,0,38.29,,21,1,,20,21,,18.8125
194.5091706,199.1925251,-271.5107821,199.1696459,199.2618224,-271.0875332,174.0343595,,34.92,-0.05,10.13,0,37.92,,21,1,,20,21,,18.78125
194.5091706,199.1694544,-271.5107821,199.1465806,199.2387543,-271.0875332,174.0343595,,35.15,-0.47,10.43,0,37.1,,21,1,,20,21,,18.78125
194.5322413,199.1463837,-271.5107821,199.1465806,199.2387543,-271.0875332,174.0343595,,37.42,-0.14,10.55,0,37.18,,21,1,,20.125,21,,18.8125
194.5322413,199.1463837,-271.5107821,199.1465806,199.2387543,-271.0875332,174.0343595,,32.86,0,10.43,0,37.08,,21,1,,20,21,,18.71875
194.555312,199.1463837,-271.5107821,199.1465806,199.2387543,-271.0875332,174.0343595,,36.13,0.25,10.48,0,37.14,,21,1,,20,21,,18.75
194.5783827,199.1463837,-271.5107821,199.1465806,199.2387543,-271.0875332,174.0343595,,36.12,0.01,10.65,0,36.87,,21,1,,20,21,,18.71875
194.6014535,199.1463837,-271.5107821,199.1465806,199.2387543,-271.0875332,174.0343595,,33.97,-0.53,10.3,0,36.73,,21,1,,20.125,21,,18.71875
194.6706656,199.1463837,-271.5107821,199.1696459,199.2387543,-271.0875332,174.0112994,,37.5,0.09,10.08,0,36.52,,21,1,,20,21,,18.75
194.6937363,199.123313,-271.5107821,199.1696459,199.2618224,-271.0875332,174.0112994,,35.89,0.19,10.48,0,36.8,,21,1,,20.125,21,,18.8125
194.6937363,199.123313,-271.5107821,199.1696459,199.2618224,-271.0875332,174.0112994,,35.12,-0.81,9.65,0,36.8,,21,1,,20.125,21,,18.75
194.6937363,199.1463837,-271.5107821,199.1696459,199.2618224,-271.0875332,174.0112994,,34.04,-0.55,9.87,0,37.03,,21,1,,20.28125,21,,18.75
194.6937363,199.1694544,-271.5107821,199.1696459,199.2618224,-271.0875332,174.0112994,,38.52,0.06,10.5,0,36.79,,21,1,,20,21,,18.75
194.6706656,199.1694544,-271.5107821,199.1696459,199.2618224,-271.0875332,174.0112994,,33.96,-0.21,10.43,0,36.68,,21,1,,20.28125,21,,18.71875
194.6475949,199.1694544,-271.5107821,199.2157767,199.2618224,-271.0875332,174.0112994,,34.66,0.27,10.32,0,37.43,,21,1,,20,21,,18.75
194.6245242,199.1694544,-271.5107821,199.2157767,199.2618224,-271.0875332,174.0112994,,34.66,0.27,10.32,0,37.43,,21,1,,20.28125,21,,18.75
194.6245242,199.1694544,-271.5107821,199.1927113,199.2618224,-271.0875332,174.0112994,,33.33,-0.09,10.48,0,37.8,,21,1,,20.28125,21,,18.75
194.6245242,199.1694544,-271.5107821,199.2388421,199.2387543,-271.0875332,173.9882394,,33.64,0.13,9.93,0,40.04,,21,1,,20.125,21,,18.75
194.6245242,199.1925251,-271.5107821,199.2388421,199.2387543,-271.0875332,174.0343595,,36.82,-0.38,10.71,0,46.44,,21,1,,20.125,21,,18.8125
194.6245242,199.1925251,-271.5107821,199.2157767,199.2387543,-271.0875332,174.0343595,,34.05,0.22,10.63,0,44.01,,21,1,,20.125,21,,18.75
194.6245242,199.1925251,-271.5107821,199.2157767,199.2387543,-271.0875332,174.0343595,,36.03,-0.55,9.7,0,40.57,,21,1,,20.28125,21,,18.8125
194.6475949,199.1925251,-271.5107821,199.2157767,199.2387543,-271.0875332,174.0343595,,31.96,0.44,10.3,0,37.82,,21,1,,20.28125,21,,18.78125
194.6706656,199.1925251,-271.5107821,199.2157767,199.2387543,-271.0875332,174.0343595,,32.89,0.08,10.24,0,37.48,,21,1,,20.125,21,,18.75
194.6706656,199.1925251,-271.5107821,199.2157767,199.2387543,-271.0875332,174.0112994,,33.21,0.42,10.7,0,37.1,,21,1,,20.28125,21,,18.78125
194.6706656,199.1925251,-271.5107821,199.2157767,199.2387543,-271.0875332,174.0112994,,34.11,-0.8,10.26,0,37.03,,21,1,,20.28125,21,,18.78125
194.6706656,199.1925251,-271.5107821,199.2157767,199.2387543,-271.0875332,174.0112994,,33.89,-0.21,10.06,0,36.88,,21,1,,20.125,21,,18.71875
194.6706656,199.1925251,-271.5107821,199.2157767,199.2387543,-271.0875332,174.0112994,,35.3,-0.11,10.68,0,41.37,,21,1,,20,21,,18.78125
194.6706656,199.1925251,-271.5107821,199.2157767,199.2618224,-271.0875332,174.0112994,,33.65,-0.13,10.11,0,46.01,,21,1,,20,21,,18.75
194.6706656,199.1925251,-271.5107821,199.2157767,199.2848904,-271.0875332,174.0112994,,30.74,0.66,10.09,0,43.71,,21,1,,20.03125,21,,18.75
194.6706656,199.1925251,-271.5107821,199.2157767,199.2848904,-271.0875332,174.0112994,,33.12,-0.53,9.84,0,40.58,,21,1,,20.28125,21,,18.78125
194.6706656,199.2155958,-271.5107821,199.2157767,199.2848904,-271.0875332,174.0112994,,35.24,0.06,10.1,0,39.31,,21,1,,20.03125,21,,18.78125
194.5783827,199.2155958,-271.5107821,199.2157767,199.2848904,-271.0875332,174.0112994,,35.51,-0.48,10.17,0,37.12,,21,1,,20.125,21,,18.78125
194.555312,199.2155958,-271.5107821,199.2157767,199.2848904,-271.0875332,174.0112994,,33.73,-0.07,9.99,0,36.18,,21,1,,20.03125,21,,18.78125
194.555312,199.2155958,-271.5107821,199.2388421,199.2848904,-271.0875332,174.0112994,,35.35,-0.45,10.45,0,35.67,,21,1,,20.28125,21,,18.75
194.555312,199.2155958,-271.5107821,199.2388421,199.2848904,-271.0875332,174.0112994,,32.58,0.39,9.93,0,35.67,,21,1,,20,21,,18.78125
194.4860999,199.2155958,-271.5107821,199.2388421,199.2848904,-271.0875332,174.0112994,,32.9,-0.17,10.15,0,35.66,,21,1,,20.28125,21,,18.75
194.4860999,199.2155958,-271.5107821,199.2388421,199.2848904,-271.0875332,174.0112994,,33.95,0.22,9.93,0,35.23,,21,1,,20.28125,21,,18.75
194.4860999,199.2617372,-271.5107821,199.2619075,199.3079585,-271.0875332,174.0112994,,35.19,0.26,10.25,0,35.46,,21,1,,20.28125,21,,18.78125
194.5091706,199.2617372,-271.5107821,199.2619075,199.3540946,-271.0875332,174.0112994,,34.81,0.1,10.86,0,35.85,,21,1,,20.28125,21,,18.8125
194.5091706,199.2617372,-271.5107821,199.2619075,199.3079585,-271.0875332,174.0112994,,34.84,-0.08,10.28,0,35.69,,21,1,,20,21,,18.78125
194.5322413,199.2617372,-271.5107821,199.2619075,199.3079585,-271.0875332,174.0112994,,36.34,-0.51,10.45,0,35.39,,21,1,,20,21,,18.78125
194.5322413,199.2617372,-271.5107821,199.2619075,199.3079585,-271.0875332,174.0112994,,35.04,-0.19,10.66,0,36.11,,21,1,,20.28125,21,,18.78125
